Drainage	Basin	State	Stream	Stretch	Region	Data	Largura-m	ProfMedia-m	ProfMaxima-m	LAT	LONG	Order	Family	Species	Espécie_abreviada	Osf	Ops	Eps	Bsh	Bsf	PFps	PFar	CPt	CFar	Frt	Fsf
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-005	50m	Baixo_Amazonas_-_Amapá	18/09/2012	1.555	0.102	0.163	-0.581353297	-51.92360071	Cyprinodontiformes	Cynolebiidae	Laimosemion_cf._geayi	Laicfgeay	0.238	0.778	0.593	1.181	13.242	0.44	2.341	1.552	0.82	0.505	3.131
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-005	50m	Baixo_Amazonas_-_Amapá	18/09/2012	1.555	0.102	0.163	-0.581353297	-51.92360071	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-005	50m	Baixo_Amazonas_-_Amapá	18/09/2012	1.555	0.102	0.163	-0.581353297	-51.92360071	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-005	50m	Baixo_Amazonas_-_Amapá	18/09/2012	1.555	0.102	0.163	-0.581353297	-51.92360071	Characiformes	Crenuchidae	Microcharacidium_weitzmani	Micrweit	0.174	0.418	0.633	1.724	30.394	0.092	5.594	1.295	0.622	0.598	3.218
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-005	50m	Baixo_Amazonas_-_Amapá	18/09/2012	1.555	0.102	0.163	-0.581353297	-51.92360071	Characiformes	Characidae	Hyphessobrycon_amapaensis	Hypamap	0.386	0.539	0.579	1.987	10.901	0.103	5.783	2.709	1.511	0.33	1.363
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-005	50m	Baixo_Amazonas_-_Amapá	18/09/2012	1.555	0.102	0.163	-0.581353297	-51.92360071	Characiformes	Lebiasinidae	Copella_arnoldi	Copearno	0.287	0.739	0.566	2.03	11.081	0.201	6.11	1.631	0.653	0.596	3.627
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-006	50m	Baixo_Amazonas_-_Amapá	22/06/2012	1.525	0.12	0.179	-0.568363527	-51.89839097	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-006	50m	Baixo_Amazonas_-_Amapá	22/06/2012	1.525	0.12	0.179	-0.568363527	-51.89839097	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-006	50m	Baixo_Amazonas_-_Amapá	22/06/2012	1.525	0.12	0.179	-0.568363527	-51.89839097	Cyprinodontiformes	Cynolebiidae	Laimosemion_cf._geayi	Laicfgeay	0.238	0.778	0.593	1.181	13.242	0.44	2.341	1.552	0.82	0.505	3.131
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-006	50m	Baixo_Amazonas_-_Amapá	22/06/2012	1.525	0.12	0.179	-0.568363527	-51.89839097	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-006	50m	Baixo_Amazonas_-_Amapá	22/06/2012	1.525	0.12	0.179	-0.568363527	-51.89839097	Siluriformes	Heptapteridae	Rhamdia_laukidi	Rhalauk	0.457	0.322	0.849	1.088	2.118	0.264	3.643	1.708	1.231	0.751	1.73
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-006	50m	Baixo_Amazonas_-_Amapá	22/06/2012	1.525	0.12	0.179	-0.568363527	-51.89839097	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-006	50m	Baixo_Amazonas_-_Amapá	22/06/2012	1.525	0.12	0.179	-0.568363527	-51.89839097	Characiformes	Lebiasinidae	Copella_arnoldi	Copearno	0.287	0.739	0.566	2.03	11.081	0.201	6.11	1.631	0.653	0.596	3.627
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Cyprinodontiformes	Cynolebiidae	Laimosemion_cf._geayi	Laicfgeay	0.238	0.778	0.593	1.181	13.242	0.44	2.341	1.552	0.82	0.505	3.131
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Gymnotiformes	Hypopomidae	Microsternarchus_bilineatus	Micbili	0.127	0.349	0.72	2.126	6.141	0.324	3.267	0	0	0	0.434
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Characiformes	Lebiasinidae	Pyrrhulina_zigzag	Pyrrzigz	0.284	0.765	0.598	1.9	10.28	0.219	4.542	1.606	0.908	0.483	2.533
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Characiformes	Crenuchidae	Crenuchus_spilurus	Crenspil	0.461	0.479	0.652	2.144	6.095	0.147	4.692	2.15	1.625	0.275	1.632
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Characiformes	Lebiasinidae	Copella_callolepis	Copecall	0.252	0.767	0.584	2.004	8.552	0.212	5.178	1.731	0.902	0.389	2.883
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Characiformes	Crenuchidae	Microcharacidium_weitzmani	Micrweit	0.174	0.418	0.633	1.724	30.394	0.092	5.594	1.295	0.622	0.598	3.218
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-007	50m	Baixo_Amazonas_-_Amapá	29/11/2012	0.998	0.226	0.405	-0.408013193	-51.80028699	Characiformes	Characidae	Hyphessobrycon_amapaensis	Hypamap	0.386	0.539	0.579	1.987	10.901	0.103	5.783	2.709	1.511	0.33	1.363
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-008	50m	Baixo_Amazonas_-_Amapá	19/09/2012	1.478	0.118	0.194	-0.579515649	-51.91891029	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-008	50m	Baixo_Amazonas_-_Amapá	19/09/2012	1.478	0.118	0.194	-0.579515649	-51.91891029	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-008	50m	Baixo_Amazonas_-_Amapá	19/09/2012	1.478	0.118	0.194	-0.579515649	-51.91891029	Cyprinodontiformes	Cynolebiidae	Laimosemion_cf._geayi	Laicfgeay	0.238	0.778	0.593	1.181	13.242	0.44	2.341	1.552	0.82	0.505	3.131
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-008	50m	Baixo_Amazonas_-_Amapá	19/09/2012	1.478	0.118	0.194	-0.579515649	-51.91891029	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-008	50m	Baixo_Amazonas_-_Amapá	19/09/2012	1.478	0.118	0.194	-0.579515649	-51.91891029	Characiformes	Crenuchidae	Crenuchus_spilurus	Crenspil	0.461	0.479	0.652	2.144	6.095	0.147	4.692	2.15	1.625	0.275	1.632
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-008	50m	Baixo_Amazonas_-_Amapá	19/09/2012	1.478	0.118	0.194	-0.579515649	-51.91891029	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-008	50m	Baixo_Amazonas_-_Amapá	19/09/2012	1.478	0.118	0.194	-0.579515649	-51.91891029	Characiformes	Characidae	Hyphessobrycon_amapaensis	Hypamap	0.386	0.539	0.579	1.987	10.901	0.103	5.783	2.709	1.511	0.33	1.363
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-008	50m	Baixo_Amazonas_-_Amapá	19/09/2012	1.478	0.118	0.194	-0.579515649	-51.91891029	Characiformes	Lebiasinidae	Copella_arnoldi	Copearno	0.287	0.739	0.566	2.03	11.081	0.201	6.11	1.631	0.653	0.596	3.627
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Cyprinodontiformes	Cynolebiidae	Laimosemion_cf._geayi	Laicfgeay	0.238	0.778	0.593	1.181	13.242	0.44	2.341	1.552	0.82	0.505	3.131
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Characiformes	Erythrinidae	Hoplerythrinus_unitaeniatus	Hopunit	0.465	0.511	0.726	1.325	1.798	0.184	2.549	1.477	1.066	0.638	1.804
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Cichliformes	Cichlidae	Apistogramma_aff._gossei	Apiaffgoss	0.156	0.35	0.678	2.207	8.506	0.371	3.897	1.467	0.796	0.799	2.741
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Characiformes	Crenuchidae	Crenuchus_spilurus	Crenspil	0.461	0.479	0.652	2.144	6.095	0.147	4.692	2.15	1.625	0.275	1.632
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Characiformes	Characidae	Hyphessobrycon_amapaensis	Hypamap	0.386	0.539	0.579	1.987	10.901	0.103	5.783	2.709	1.511	0.33	1.363
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-009	50m	Baixo_Amazonas_-_Amapá	22/06/2012	2.525	0.132	0.27	-0.568500403	-51.89739402	Characiformes	Lebiasinidae	Copella_arnoldi	Copearno	0.287	0.739	0.566	2.03	11.081	0.201	6.11	1.631	0.653	0.596	3.627
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Cyprinodontiformes	Cynolebiidae	Laimosemion_cf._geayi	Laicfgeay	0.238	0.778	0.593	1.181	13.242	0.44	2.341	1.552	0.82	0.505	3.131
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Cichliformes	Cichlidae	Crenicichla_hummelincki	Crehumm	0.422	0.419	0.668	1.732	2.295	0.43	2.563	1.499	0.756	1.025	3.972
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Gymnotiformes	Hypopomidae	Microsternarchus_bilineatus	Micbili	0.127	0.349	0.72	2.126	6.141	0.324	3.267	0	0	0	0.434
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Cichliformes	Cichlidae	Apistogramma_aff._gossei	Apiaffgoss	0.156	0.35	0.678	2.207	8.506	0.371	3.897	1.467	0.796	0.799	2.741
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Characiformes	Crenuchidae	Microcharacidium_weitzmani	Micrweit	0.174	0.418	0.633	1.724	30.394	0.092	5.594	1.295	0.622	0.598	3.218
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Characiformes	Characidae	Hyphessobrycon_amapaensis	Hypamap	0.386	0.539	0.579	1.987	10.901	0.103	5.783	2.709	1.511	0.33	1.363
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Characiformes	Iguanodectidae	Iguanodectes_rachovii	Igurach	0.256	0.491	0.58	1.988	5.268	0.14	6.062	3.195	2.1	0.538	2.243
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-010	50m	Baixo_Amazonas_-_Amapá	20/06/2012	2.625	0.353	0.55	-0.558335753	-51.89193254	Characiformes	Lebiasinidae	Copella_arnoldi	Copearno	0.287	0.739	0.566	2.03	11.081	0.201	6.11	1.631	0.653	0.596	3.627
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Cyprinodontiformes	Cynolebiidae	Laimosemion_cf._geayi	Laicfgeay	0.238	0.778	0.593	1.181	13.242	0.44	2.341	1.552	0.82	0.505	3.131
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Cichliformes	Cichlidae	Apistogramma_agassizii	Apiaga	0.214	0.391	0.707	2.091	7.643	0.371	3.056	1.394	0.712	0.752	2.728
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Gymnotiformes	Hypopomidae	Microsternarchus_bilineatus	Micbili	0.127	0.349	0.72	2.126	6.141	0.324	3.267	0	0	0	0.434
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Cichliformes	Cichlidae	Apistogramma_aff._gossei	Apiaffgoss	0.156	0.35	0.678	2.207	8.506	0.371	3.897	1.467	0.796	0.799	2.741
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Characiformes	Crenuchidae	Crenuchus_spilurus	Crenspil	0.461	0.479	0.652	2.144	6.095	0.147	4.692	2.15	1.625	0.275	1.632
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Characiformes	Lebiasinidae	Copella_callolepis	Copecall	0.252	0.767	0.584	2.004	8.552	0.212	5.178	1.731	0.902	0.389	2.883
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Characiformes	Crenuchidae	Microcharacidium_weitzmani	Micrweit	0.174	0.418	0.633	1.724	30.394	0.092	5.594	1.295	0.622	0.598	3.218
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Characiformes	Characidae	Hyphessobrycon_amapaensis	Hypamap	0.386	0.539	0.579	1.987	10.901	0.103	5.783	2.709	1.511	0.33	1.363
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Characiformes	Iguanodectidae	Iguanodectes_rachovii	Igurach	0.256	0.491	0.58	1.988	5.268	0.14	6.062	3.195	2.1	0.538	2.243
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-011	50m	Baixo_Amazonas_-_Amapá	20/09/2012	5.385	0.54	0.855	-0.574307721	-51.91174443	Characiformes	Lebiasinidae	Copella_arnoldi	Copearno	0.287	0.739	0.566	2.03	11.081	0.201	6.11	1.631	0.653	0.596	3.627
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Gymnotiformes	Gymnotidae	Gymnotus_coropinae	Gymncoro	0.204	0.768	0.709	1.831	3.544	0.371	2.168	0	0	0	0.489
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Characiformes	Erythrinidae	Erythrinus_erythrinus	Eryteryt	0.412	0.516	0.673	1.205	2.323	0.217	2.33	1.314	1.082	0.644	2.188
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Cyprinodontiformes	Cynolebiidae	Laimosemion_cf._geayi	Laicfgeay	0.238	0.778	0.593	1.181	13.242	0.44	2.341	1.552	0.82	0.505	3.131
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Characiformes	Erythrinidae	Hoplias_malabaricus	Hoplmala	0.492	0.524	0.758	1.435	1.669	0.19	2.484	1.454	1.166	0.678	2.048
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Siluriformes	Cetopsidae	Helogenes_marmoratus	Helomarm	0.365	0.39	0.814	1.955	3.673	0.484	2.726	1.831	1.272	0.806	3.259
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Gymnotiformes	Hypopomidae	Microsternarchus_bilineatus	Micbili	0.127	0.349	0.72	2.126	6.141	0.324	3.267	0	0	0	0.434
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Cichliformes	Cichlidae	Apistogramma_aff._gossei	Apiaffgoss	0.156	0.35	0.678	2.207	8.506	0.371	3.897	1.467	0.796	0.799	2.741
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Characiformes	Lebiasinidae	Nannostomus_marginatus	Nanmarg	0.108	0.549	0.54	2.059	18.079	0.205	5.157	1.903	1.282	0.3	2.182
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Characiformes	Lebiasinidae	Copella_callolepis	Copecall	0.252	0.767	0.584	2.004	8.552	0.212	5.178	1.731	0.902	0.389	2.883
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Characiformes	Crenuchidae	Microcharacidium_weitzmani	Micrweit	0.174	0.418	0.633	1.724	30.394	0.092	5.594	1.295	0.622	0.598	3.218
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Characiformes	Characidae	Hyphessobrycon_amapaensis	Hypamap	0.386	0.539	0.579	1.987	10.901	0.103	5.783	2.709	1.511	0.33	1.363
Rio_Amazonas	Amazonas,_entre_o_rio_Xingu_e_a_foz	Amapá	AMA-012	50m	Baixo_Amazonas_-_Amapá	19/09/2012	2.448	0.207	0.295	-0.574984811	-51.9166154	Characiformes	Iguanodectidae	Iguanodectes_rachovii	Igurach	0.256	0.491	0.58	1.988	5.268	0.14	6.062	3.195	2.1	0.538	2.243
